ID,Header Size,Payload Size,Packet Size,Average Packet Size,Average Payload Size,Average Header Size,Throughput,
1243,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1244,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1245,8,40,82,887.0,844.0,9.0,138.68923873101744,
1246,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1247,8,37,79,887.0,844.0,9.0,138.68923873101744,
1249,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1250,8,40,82,887.0,844.0,9.0,138.68923873101744,
1255,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1261,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1262,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1263,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1264,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1265,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1266,8,44,86,887.0,844.0,9.0,138.68923873101744,
1267,8,41,83,887.0,844.0,9.0,138.68923873101744,
1268,8,41,83,887.0,844.0,9.0,138.68923873101744,
1269,8,41,83,887.0,844.0,9.0,138.68923873101744,
1271,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1272,8,44,86,887.0,844.0,9.0,138.68923873101744,
1273,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1274,8,43,85,887.0,844.0,9.0,138.68923873101744,
1275,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1276,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1277,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1278,8,45,87,887.0,844.0,9.0,138.68923873101744,
1279,8,45,87,887.0,844.0,9.0,138.68923873101744,
1280,8,45,87,887.0,844.0,9.0,138.68923873101744,
1281,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1282,8,45,87,887.0,844.0,9.0,138.68923873101744,
1283,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1284,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1285,8,48,90,887.0,844.0,9.0,138.68923873101744,
1286,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1289,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1290,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1291,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1292,8,50,92,887.0,844.0,9.0,138.68923873101744,
1293,8,47,89,887.0,844.0,9.0,138.68923873101744,
